sending_num,receiving_num,text_timestamp
90352 50054,96566 40412,3/9/16 9:15
99004 86250,97390 23922,3/9/16 9:23
81525 12041,99610 89720,3/9/16 9:24
81519 62015,99009 32475,3/9/16 9:27
81515 65055,78295 48262,3/9/16 9:32
70129 62374,98441 32533,3/9/16 9:34
97395 95120,94490 65627,3/9/16 9:38
84314 16122,94499 20763,3/9/16 9:39
98448 72117,93436 09781,3/9/16 9:48
94488 97308,97391 99665,3/9/16 9:49
78290 31269,97386 37259,3/9/16 9:50
78133 10302,93423 23000,3/9/16 9:51
98445 42844,99617 74886,3/9/16 9:52
81525 78007,93418 41992,3/9/16 9:58
98444 42212,97393 04671,3/9/16 9:59
99009 32475,78138 56841,3/9/16 10:18
90366 36573,97425 12708,3/9/16 10:21
78295 78750,97449 50000,3/9/16 10:28
97380 60551,81524 55552,3/9/16 10:34
90359 91512,94492 23068,3/9/16 10:37
90199 91061,97414 15280,3/9/16 10:47
97416 29480,94489 72078,3/9/16 10:48
97414 15280,90199 91061,3/9/16 10:48
92421 09526,89076 36757,3/9/16 10:52
93420 59147,90357 17994,3/9/16 11:04
98447 12671,93427 56500,3/9/16 11:19
94488 97308,97391 99665,3/9/16 11:26
90366 69257,90082 61126,3/9/16 11:32
94495 34273,94491 05266,3/9/16 11:32
93420 59147,90357 17994,3/9/16 11:41
97449 50000,95269 20533,3/9/16 11:41
94480 64700,90088 09624,3/9/16 11:41
97380 60551,97414 35000,3/9/16 11:42
94497 44333,90087 42537,3/9/16 11:48
90366 69257,90082 61126,3/9/16 11:51
90355 10919,81524 55552,3/9/16 11:52
97424 53609,97385 70012,3/9/16 11:58
93422 47940,94488 97308,3/9/16 12:02
81515 65055,78295 48262,3/9/16 12:02
92413 38675,90362 07317,3/9/16 12:04
93420 59147,90357 17994,3/9/16 12:05
92411 96415,78993 92058,3/9/16 12:07
99617 74886,98445 42844,3/9/16 12:09
97391 99665,94488 97308,3/9/16 12:19
83019 53227,98446 66723,3/9/16 12:28
94499 46077,83013 02552,3/9/16 12:29
98448 72117,93436 09781,3/9/16 12:30
98454 07778,97421 07528,3/9/16 12:32
98454 07778,97421 07528,3/9/16 12:37
94499 20763,97386 20071,3/9/16 12:39
90368 72970,97391 99665,3/9/16 12:41
78298 02848,99001 95783,3/9/16 12:43
70121 27677,83012 37742,3/9/16 12:50
95264 40233,98440 68457,3/9/16 12:50
93428 11808,96565 52272,3/9/16 12:57
97414 15280,90199 91061,3/9/16 12:58
94487 29969,97419 41164,3/9/16 13:01
94485 80091,84312 48999,3/9/16 13:03
94491 55790,90359 99240,3/9/16 13:08
92421 64236,81520 43406,3/9/16 13:10
78136 42599,97399 92703,3/9/16 13:14
92424 51984,78299 99223,3/9/16 13:19
94499 20763,97386 20071,3/9/16 13:19
90359 79636,70121 27677,3/9/16 13:20
97380 86781,97380 60551,3/9/16 13:22
94497 44333,97385 70012,3/9/16 13:24
98440 02823,81515 42171,3/9/16 13:24
98448 72117,93436 09781,3/9/16 13:29
97403 49292,98445 33687,3/9/16 13:30
70121 27677,90359 79636,3/9/16 13:38
90367 90080,74066 93594,3/9/16 13:40
97425 12708,90366 36573,3/9/16 13:42
97425 92186,94482 95223,3/9/16 13:45
93436 09781,98448 72117,3/9/16 13:47
94499 20763,97386 20071,3/9/16 13:50
92411 96415,97406 74488,3/9/16 13:52
89078 69605,77950 18278,3/9/16 13:58
90198 03659,97403 09983,3/9/16 14:03
97389 12538,90352 50054,3/9/16 14:08
90359 99240,94491 55790,3/9/16 14:09
99610 89720,90197 69887,3/9/16 14:12
84313 45689,78295 65598,3/9/16 14:13
78138 56841,99009 32475,3/9/16 14:16
94006 62384,99616 15114,3/9/16 14:20
94480 31371,97426 25297,3/9/16 14:25
98449 60656,97414 62784,3/9/16 14:25
92414 22596,93421 63491,3/9/16 14:35
70121 27677,90359 79636,3/9/16 14:38
94495 34273,94491 05266,3/9/16 14:45
90357 17994,93420 59147,3/9/16 14:47
83019 53227,98446 66723,3/9/16 14:49
89078 69605,77950 18278,3/9/16 14:49
84314 00609,99007 06998,3/9/16 14:52
87149 57915,92428 82401,3/9/16 14:52
95269 20533,97449 50000,3/9/16 14:57
74066 93594,90367 90080,3/9/16 15:07
97385 70012,94497 44333,3/9/16 15:10
97385 29751,92428 82401,3/9/16 15:15
90359 91512,94492 23068,3/9/16 15:15
90193 20957,97420 86635,3/9/16 15:19
97424 60171,94486 40312,3/9/16 15:19
92415 91418,94489 72078,3/9/16 15:27
94495 34273,94491 05266,3/9/16 15:28
98440 65896,93418 41992,3/9/16 15:30
90197 69887,97424 53609,3/9/16 15:37
98444 95768,99003 47921,3/9/16 15:42
98446 78140,98440 65896,3/9/16 15:44
92421 64236,81520 43406,3/9/16 15:56
90359 52497,97390 23922,3/9/16 16:00
97415 99182,97393 04671,3/9/16 16:04
95262 44233,98442 33257,3/9/16 16:15
90367 90080,74066 93594,3/9/16 16:21
78290 31269,97386 37259,3/9/16 16:26
93436 09781,98448 72117,3/9/16 16:28
99007 06998,84314 00609,3/9/16 16:30
81524 55552,97380 60551,3/9/16 16:30
81520 43406,92421 64236,3/9/16 16:35
94495 34273,94491 05266,3/9/16 16:36
90083 59148,97421 07528,3/9/16 16:37
99004 86250,97390 23922,3/9/16 16:41
98454 90038,90359 52497,3/9/16 16:43
97424 53609,97385 70012,3/9/16 16:47
97424 21092,98451 87493,3/9/16 16:47
99616 15114,94006 62384,3/9/16 16:49
97421 07528,90083 59148,3/9/16 16:52
92413 79027,74060 75431,3/9/16 16:53
92411 96415,97406 74488,3/9/16 16:55
93427 56500,98447 12671,3/9/16 16:56
90359 91512,94492 23068,3/9/16 17:00
92411 96415,93435 21961,3/9/16 17:01
97393 04671,95262 44233,3/9/16 17:03
98454 07778,93412 66159,3/9/16 17:12
97386 20071,94499 20763,3/9/16 17:13
78132 18081,77956 90632,3/9/16 17:16
98440 02823,81515 42171,3/9/16 17:17
93420 59147,90357 17994,3/9/16 17:17
90359 52497,97390 23922,3/9/16 17:26
94490 65627,97395 95120,3/9/16 17:31
98445 42844,99617 74886,3/9/16 17:47
94491 05266,94495 34273,3/9/16 17:55
90359 79636,70121 27677,3/9/16 17:59
97403 09983,97406 06245,3/9/16 18:09
78139 24512,90192 87313,3/9/16 18:09
81515 65055,78295 48262,3/9/16 18:11
97411 71155,98443 99204,3/9/16 18:13
93427 56500,98447 12671,3/9/16 18:24
97393 04671,97415 99182,3/9/16 18:30
81525 12041,99610 89720,3/9/16 18:32
94495 34273,94491 05266,3/9/16 18:32
96566 40412,90352 50054,3/9/16 18:39
97393 04671,97415 99182,3/9/16 18:46
97425 92186,94482 95223,3/9/16 18:47
90366 69257,90082 61126,3/9/16 19:00
90082 61126,90366 69257,3/9/16 19:09
78138 56841,97426 75324,3/9/16 19:14
97424 60171,94486 40312,3/9/16 19:14
92411 96415,97406 74488,3/9/16 19:19
92415 91418,94489 72078,3/9/16 19:21
98449 60656,97414 62784,3/9/16 19:22
97424 21092,98451 87493,3/9/16 19:38
93418 41992,81525 78007,3/9/16 19:43
98446 78140,98444 72482,3/9/16 19:43
77950 18278,89078 69605,3/9/16 19:56
99009 32475,81519 62015,3/9/16 19:57
94482 95223,97425 92186,3/9/16 20:00
98444 95768,99003 47921,3/9/16 20:03
93434 31551,90088 09624,3/9/16 20:06
92421 09526,89076 36757,3/9/16 20:12
97426 75324,78138 56841,3/9/16 20:16
97391 99665,90355 94399,3/9/16 20:17
90352 50054,97389 12538,3/9/16 20:18
93422 47940,90084 16988,3/9/16 20:18
81515 65055,78295 48262,3/9/16 20:22
97424 21092,98451 87493,3/9/16 20:24
78295 48262,70121 27677,3/9/16 20:25
97424 21092,98451 87493,3/9/16 20:33
92421 64236,81520 43406,3/9/16 20:40
98441 32533,70129 62374,3/9/16 20:41
93427 56500,98447 12671,3/9/16 20:41
90192 87313,78139 24512,3/9/16 20:49
90359 52497,97390 23922,3/9/16 20:53
90352 50054,97389 12538,3/9/16 20:57
78295 60375,93410 98013,3/9/16 20:58
81525 12041,90356 11723,3/9/16 20:59
84312 48999,94485 80091,3/9/16 21:06
92411 96415,97406 74488,3/9/16 21:11
98446 78140,98440 65896,3/9/16 21:14
90363 85738,99610 89720,3/9/16 21:16
81515 65055,78295 48262,3/9/16 21:18
93423 23000,98458 13389,3/9/16 21:21
83019 53227,98446 66723,3/9/16 21:23
94499 20763,97386 20071,3/9/16 21:29
97416 17124,90194 00845,3/9/16 21:29
99001 85033,74066 93594,3/9/16 21:33
98440 02823,81515 42171,3/9/16 21:34
90083 59148,97421 07528,3/9/16 21:37
94489 95536,94492 23068,3/9/16 21:40
78290 31269,97386 37259,3/9/16 21:42
93410 56456,98453 86521,3/9/16 21:46
98440 65896,98446 78140,3/9/16 21:49
97426 75324,78138 56841,3/9/16 21:53
97403 49292,98445 33687,3/9/16 21:55
98442 33257,95262 44233,3/9/16 22:05
99007 06998,84314 00609,3/9/16 22:06
78295 65598,98440 65896,3/9/16 22:07
95269 20533,97449 50000,3/9/16 22:08
78138 56841,97426 75324,3/9/16 22:11
97424 53609,90197 69887,3/9/16 22:14
70121 27677,90359 79636,3/9/16 22:16
97425 92186,94482 95223,3/9/16 22:29
90359 99240,94491 55790,3/9/16 22:31
93435 31225,87141 37314,3/9/16 22:34
99001 95783,89076 36757,3/9/16 22:37
90358 98099,97406 74488,3/9/16 22:38
94499 20763,93412 66159,3/9/16 22:41
98448 87878,90366 36573,3/9/16 22:44
90084 16988,98449 60656,3/9/16 22:50
97449 50000,95269 20533,3/9/16 23:07
92425 27794,93432 65750,3/9/16 23:09
92413 79027,74060 75431,3/9/16 23:12
93435 31225,87141 37314,3/9/16 23:12
97416 29480,94489 72078,3/9/16 23:13
78139 24512,90192 87313,3/9/16 23:15
99612 41256,90197 24124,3/9/16 23:17
97391 99665,90368 72970,3/9/16 23:22
90084 16988,93422 47940,3/9/16 23:22
93418 41992,81525 78007,3/9/16 23:22
90359 79636,70121 27677,3/9/16 23:26
98449 60656,97414 62784,3/9/16 23:39
90362 07317,92413 38675,3/9/16 23:42
90365 06212,81513 30231,3/9/16 23:43
99009 32475,78138 56841,3/9/16 23:47
92411 96415,97406 74488,3/9/16 23:55
97380 60551,81524 55552,3/9/16 23:56
94488 97308,93422 47940,4/9/16 6:01
97412 66065,94006 62384,4/9/16 6:02
93435 31225,87141 37314,4/9/16 6:09
90194 00845,97416 17124,4/9/16 6:10
78290 30467,87141 73076,4/9/16 6:17
98449 60656,90084 16988,4/9/16 6:22
98458 13389,93423 23000,4/9/16 6:23
99612 41256,90197 24124,4/9/16 6:25
97391 99665,90368 72970,4/9/16 6:27
83019 53227,98446 66723,4/9/16 6:41
92413 38675,90362 07317,4/9/16 6:41
74060 75431,92413 79027,4/9/16 6:43
97391 99665,94488 97308,4/9/16 6:50
90088 09624,94480 64700,4/9/16 6:50
90359 52497,97390 23922,4/9/16 6:51
98446 78140,98444 72482,4/9/16 6:52
90087 42537,94497 44333,4/9/16 6:57
89072 39789,87140 67779,4/9/16 7:00
92411 96415,97406 74488,4/9/16 7:01
96566 40412,90352 50054,4/9/16 7:03
81522 26166,97414 62784,4/9/16 7:04
98449 60656,97414 62784,4/9/16 7:05
90359 79636,84311 10322,4/9/16 7:07
94491 05266,94495 34273,4/9/16 7:10
98441 32533,93410 98013,4/9/16 7:15
92411 96415,78993 92058,4/9/16 7:16
97446 95253,97428 35959,4/9/16 7:28
94497 77615,81517 73746,4/9/16 7:41
93420 59147,90357 17994,4/9/16 7:43
94480 64700,90088 09624,4/9/16 7:44
90197 24124,99612 41256,4/9/16 7:47
90082 61126,90366 69257,4/9/16 7:53
90359 79636,70121 27677,4/9/16 8:02
90359 79636,70121 27677,4/9/16 8:02
99617 74886,98445 42844,4/9/16 8:03
90194 00845,97416 17124,4/9/16 8:08
98444 72482,98446 78140,4/9/16 8:11
94497 44333,97385 70012,4/9/16 8:13
97414 62784,98449 60656,4/9/16 8:31
93418 41992,97385 35042,4/9/16 8:34
98448 72117,93436 09781,4/9/16 8:43
90359 99240,78138 93826,4/9/16 8:43
90366 36573,97425 12708,4/9/16 8:48
93420 59147,90357 17994,4/9/16 8:48
78138 56841,93416 07259,4/9/16 8:53
78133 10302,93423 23000,4/9/16 8:56
93423 23000,98458 13389,4/9/16 9:01
90361 52679,90359 91512,4/9/16 9:06
78138 56841,99009 32475,4/9/16 9:08
81510 47188,97429 02055,4/9/16 9:09
97414 15280,90199 91061,4/9/16 9:11
90359 79636,84311 10322,4/9/16 9:17
93432 65750,92425 27794,4/9/16 9:18
93436 09781,98448 72117,4/9/16 9:29
90365 51029,94499 38099,4/9/16 9:31
93423 23000,78133 10302,4/9/16 9:35
92411 96415,93435 21961,4/9/16 9:41
95264 40233,98440 68457,4/9/16 9:42
97416 17124,90194 00845,4/9/16 9:43
78295 65598,84313 45689,4/9/16 9:44
81517 73746,94497 77615,4/9/16 9:46
98440 65896,78295 65598,4/9/16 9:46
97391 99665,90368 72970,4/9/16 9:50
94495 34273,94491 05266,4/9/16 9:52
90084 16988,93422 47940,4/9/16 9:56
93436 09781,98448 72117,4/9/16 9:58
78290 31269,97386 37259,4/9/16 10:00
78139 24512,90192 87313,4/9/16 10:00
97385 70012,94497 44333,4/9/16 10:00
97416 17124,90194 00845,4/9/16 10:10
92421 64236,81520 43406,4/9/16 10:13
84314 16122,94499 20763,4/9/16 10:15
93427 56500,98447 12671,4/9/16 10:16
90359 52497,98454 90038,4/9/16 10:18
98456 86153,90197 24124,4/9/16 10:19
90366 69257,90082 61126,4/9/16 10:22
78133 71458,70127 59322,4/9/16 10:25
90192 87313,78139 24512,4/9/16 10:25
99003 88572,99006 60463,4/9/16 10:32
81526 05544,99612 41256,4/9/16 10:32
98453 86521,93410 56456,4/9/16 10:34
90198 03659,97403 09983,4/9/16 10:37
97391 99665,90368 72970,4/9/16 10:39
90361 52679,90359 91512,4/9/16 10:41
93410 98013,98441 32533,4/9/16 10:43
92411 96415,77956 90632,4/9/16 10:47
94492 23068,94489 95536,4/9/16 10:50
94487 29969,97419 41164,4/9/16 10:51
90359 91512,94492 23068,4/9/16 10:52
97424 60171,94486 40312,4/9/16 10:56
98448 72117,93436 09781,4/9/16 10:56
90083 59148,97421 07528,4/9/16 10:56
97403 49292,98445 33687,4/9/16 10:59
97447 92655,97404 63904,4/9/16 11:00
90192 87313,78139 24512,4/9/16 11:01
97391 99665,94488 97308,4/9/16 11:02
97424 53609,90197 69887,4/9/16 11:03
78133 71458,70127 59322,4/9/16 11:04
98448 86633,78293 91304,4/9/16 11:05
98458 13389,93423 23000,4/9/16 11:20
98445 42844,99617 74886,4/9/16 11:30
94499 20763,90354 08732,4/9/16 11:31
90354 08732,94499 20763,4/9/16 11:34
90083 59148,97421 07528,4/9/16 11:34
92414 22596,93421 63491,4/9/16 11:35
78290 30467,87141 73076,4/9/16 11:37
97386 37259,78290 31269,4/9/16 11:40
92414 22596,93421 63491,4/9/16 11:49
94489 72078,92415 91418,4/9/16 11:58
90197 24124,99612 41256,4/9/16 12:06
92421 09526,89076 36757,4/9/16 12:07
97391 99665,94488 97308,4/9/16 12:09
97424 53609,97385 70012,4/9/16 12:11
94497 44333,97385 70012,4/9/16 12:15
97414 62784,98449 60656,4/9/16 12:17
93410 98013,78295 60375,4/9/16 12:17
90083 59148,97421 07528,4/9/16 12:21
98445 42844,99617 74886,4/9/16 12:27
97424 21092,90351 35947,4/9/16 12:27
78295 60375,93410 98013,4/9/16 12:29
81525 78007,93418 41992,4/9/16 12:29
97403 09983,90198 03659,4/9/16 12:56
97384 69866,87146 31956,4/9/16 13:05
94495 34273,94491 05266,4/9/16 13:08
97447 92655,97404 63904,4/9/16 13:10
98456 86153,90197 24124,4/9/16 13:11
97416 17124,90194 00845,4/9/16 13:16
94495 34273,94491 05266,4/9/16 13:17
92415 91418,94489 72078,4/9/16 13:18
98458 13389,93423 23000,4/9/16 13:21
98442 33257,95262 44233,4/9/16 13:24
90087 42537,94497 44333,4/9/16 13:36
87141 73076,78290 30467,4/9/16 13:36
90359 79636,84311 10322,4/9/16 13:39
78295 48262,70121 27677,4/9/16 13:43
92414 22596,93421 63491,4/9/16 13:45
94499 20763,84314 16122,4/9/16 13:46
90083 59148,97421 07528,4/9/16 13:46
90359 91512,94492 23068,4/9/16 13:47
98446 78140,98440 65896,4/9/16 13:48
90356 11723,81525 12041,4/9/16 13:50
95262 44233,97393 04671,4/9/16 13:51
94492 23068,90359 91512,4/9/16 13:57
89078 69605,77950 18278,4/9/16 14:02
78295 60375,93410 98013,4/9/16 14:04
81522 26166,90194 00845,4/9/16 14:20
81525 78007,93418 41992,4/9/16 14:20
78136 42599,97399 92703,4/9/16 14:31
90192 87313,78139 24512,4/9/16 14:40
98451 87493,97424 21092,4/9/16 14:49
97406 74488,92411 96415,4/9/16 14:52
98453 86521,93410 56456,4/9/16 14:52
78295 65598,84313 45689,4/9/16 14:54
90355 94399,98452 19037,4/9/16 15:00
90359 99240,94491 55790,4/9/16 15:05
93420 59147,90357 17994,4/9/16 15:21
90359 79636,84311 10322,4/9/16 15:21
78295 78750,97449 50000,4/9/16 15:21
97385 29751,92428 82401,4/9/16 15:21
90084 16988,93422 47940,4/9/16 15:27
90368 72970,97391 99665,4/9/16 15:27
97399 92703,78136 42599,4/9/16 15:31
90082 61126,90366 69257,4/9/16 15:32
97421 07528,90083 59148,4/9/16 15:35
90351 35947,97424 21092,4/9/16 15:42
81524 55552,90355 10919,4/9/16 15:43
90082 61126,90366 69257,4/9/16 15:53
93422 47940,90084 16988,4/9/16 15:53
94489 72078,92415 91418,4/9/16 15:53
98447 12671,93427 56500,4/9/16 15:57
94482 95223,97425 92186,4/9/16 16:00
78295 60375,93410 98013,4/9/16 16:05
97380 60551,78298 91466,4/9/16 16:06
97391 99665,94488 97308,4/9/16 16:06
81515 42171,98440 02823,4/9/16 16:22
94487 29969,97419 41164,4/9/16 16:24
97391 99665,90368 72970,4/9/16 16:24
93435 31225,87141 37314,4/9/16 16:26
97421 07528,90083 59148,4/9/16 16:27
93423 23000,78133 10302,4/9/16 16:28
78295 78750,97449 50000,4/9/16 16:29
90192 87313,78139 24512,4/9/16 16:29
90366 69257,90082 61126,4/9/16 16:29
93420 59147,90357 17994,4/9/16 16:34
98445 42844,99617 74886,4/9/16 16:39
94006 62384,99616 15114,4/9/16 16:43
90357 17994,93420 59147,4/9/16 16:43
97421 07528,90083 59148,4/9/16 16:46
78133 10302,93423 23000,4/9/16 16:49
97406 74488,92411 96415,4/9/16 16:57
81525 12041,90356 11723,4/9/16 17:04
90351 35947,97424 21092,4/9/16 17:04
94489 72078,97416 29480,4/9/16 17:05
78295 60375,93410 98013,4/9/16 17:06
90359 52497,97390 23922,4/9/16 17:08
81515 65055,78295 48262,4/9/16 17:09
95264 40233,98440 68457,4/9/16 17:10
94488 97308,97391 99665,4/9/16 17:16
70121 27677,90359 79636,4/9/16 17:20
90197 69887,97424 53609,4/9/16 17:20
94497 77615,81517 73746,4/9/16 17:21
97393 04671,97415 99182,4/9/16 17:22
98453 46196,94005 06213,4/9/16 17:27
93436 09781,98448 72117,4/9/16 17:27
70121 27677,78295 48262,4/9/16 17:28
94488 97308,97391 99665,4/9/16 17:29
93410 56456,98453 86521,4/9/16 17:38
92421 64236,81520 43406,4/9/16 17:40
78295 65598,98440 65896,4/9/16 17:42
93436 09781,98448 72117,4/9/16 17:50
99612 41256,90197 24124,4/9/16 17:55
78290 30467,87141 73076,4/9/16 18:00
98454 07778,97421 07528,4/9/16 18:02
90358 98099,97406 74488,4/9/16 18:02
90083 59148,97421 07528,4/9/16 18:09
90355 94399,98452 19037,4/9/16 18:10
87141 73076,78290 30467,4/9/16 18:14
97391 99665,94488 97308,4/9/16 18:16
94492 23068,90359 91512,4/9/16 18:23
97424 21092,90351 35947,4/9/16 18:25
97447 92655,84319 42810,4/9/16 18:25
90367 90080,74066 93594,4/9/16 18:26
98445 42844,99617 74886,4/9/16 18:36
98454 07778,93412 66159,4/9/16 18:37
97424 53609,90197 69887,4/9/16 18:42
97380 60551,81524 55552,4/9/16 18:44
90357 17994,93420 59147,4/9/16 18:50
97386 37259,78290 31269,4/9/16 18:58
81522 26166,90194 00845,4/9/16 19:17
90197 69887,97424 53609,4/9/16 19:18
93435 21961,92411 96415,4/9/16 19:23
97411 71155,98443 99204,4/9/16 19:24
94490 65627,97395 95120,4/9/16 19:36
90194 00845,97416 17124,4/9/16 19:39
84311 10322,90359 79636,4/9/16 19:47
92421 64236,81520 43406,4/9/16 19:50
90359 79636,84311 10322,4/9/16 19:52
98449 60656,97414 62784,4/9/16 19:58
84314 00609,99007 06998,4/9/16 19:59
90357 17994,93420 59147,4/9/16 20:01
90368 72970,97391 99665,4/9/16 20:08
92421 09526,89076 36757,4/9/16 20:12
78138 56841,99009 32475,4/9/16 20:12
98453 86521,93410 56456,4/9/16 20:16
97411 71155,98443 99204,4/9/16 20:20
93418 41992,97385 35042,4/9/16 20:23
92411 96415,78993 92058,4/9/16 20:31
94491 55790,90359 99240,4/9/16 20:35
96565 52272,93428 11808,4/9/16 20:40
98440 65896,78295 65598,4/9/16 20:40
81519 62015,99009 32475,4/9/16 20:41
99001 95783,89076 36757,4/9/16 20:41
78138 56841,99009 32475,4/9/16 20:41
94486 40312,97424 60171,4/9/16 20:41
97416 29480,94489 72078,4/9/16 20:56
78993 92058,92411 96415,4/9/16 20:57
97395 95120,94490 65627,4/9/16 21:03
94489 95536,93418 82576,4/9/16 21:07
78295 48262,81515 65055,4/9/16 21:12
90362 07317,92413 38675,4/9/16 21:19
90366 36573,97425 12708,4/9/16 21:20
83015 22251,78295 60375,4/9/16 21:22
90355 94399,97391 99665,4/9/16 21:24
92411 96415,77956 90632,4/9/16 21:24
94489 72078,92415 91418,4/9/16 21:34
93410 56456,98453 86521,4/9/16 21:44
97393 04671,97415 99182,4/9/16 21:45
81522 26166,97414 62784,4/9/16 21:48
99616 15114,94006 62384,4/9/16 21:50
78295 65598,98440 65896,4/9/16 21:54
89078 69605,77950 18278,4/9/16 22:00
93418 82576,94489 95536,4/9/16 22:00
94488 97308,93422 47940,4/9/16 22:01
90352 50054,97389 12538,4/9/16 22:01
90366 36573,98448 87878,4/9/16 22:03
94495 34273,94491 05266,4/9/16 22:06
97385 70012,94497 44333,4/9/16 22:11
94499 20763,84314 16122,4/9/16 22:12
97393 04671,98444 42212,4/9/16 22:13
97411 71155,98443 99204,4/9/16 22:16
94489 72078,97416 29480,4/9/16 22:17
78132 18081,77956 90632,4/9/16 22:24
78295 78750,97449 50000,4/9/16 22:32
87141 73076,78290 30467,4/9/16 22:33
90357 17994,93420 59147,4/9/16 22:42
90354 08732,94499 20763,4/9/16 22:43
97416 17124,90194 00845,4/9/16 22:47
98458 13389,93423 23000,4/9/16 22:48
94499 20763,90354 08732,4/9/16 22:55
81520 43406,92421 64236,4/9/16 22:56
97424 53609,97385 70012,4/9/16 23:00
81526 05544,99612 41256,4/9/16 23:05
90088 09624,93434 31551,4/9/16 23:06
90359 52497,97390 23922,4/9/16 23:07
99617 74886,98445 42844,4/9/16 23:11
97406 06245,97403 09983,4/9/16 23:11
94486 40312,97424 60171,4/9/16 23:18
92415 91418,94489 72078,4/9/16 23:20
92414 22596,93421 63491,4/9/16 23:22
97391 99665,90355 94399,4/9/16 23:22
98451 87493,97424 21092,4/9/16 23:24
99009 32475,81519 62015,4/9/16 23:25
90197 69887,99610 89720,4/9/16 23:28
94490 65627,97395 95120,4/9/16 23:29
99616 15114,94006 62384,4/9/16 23:42
97424 21092,90351 35947,4/9/16 23:43
97390 23922,99004 86250,4/9/16 23:47
92421 64236,81520 43406,4/9/16 23:54
77956 90632,78132 18081,5/9/16 6:02
92428 82401,97385 29751,5/9/16 6:09
78133 10302,93423 23000,5/9/16 6:18
94001 07403,90368 72970,5/9/16 6:26
97446 95253,97428 35959,5/9/16 6:34
97421 07528,90083 59148,5/9/16 6:36
90355 94399,98452 19037,5/9/16 6:37
97449 50000,78295 78750,5/9/16 6:42
97395 95120,94490 65627,5/9/16 6:44
98448 86633,78293 91304,5/9/16 6:52
93418 41992,97385 35042,5/9/16 6:56
98449 60656,97414 62784,5/9/16 6:59
74066 31484,98454 90038,5/9/16 7:04
93410 98013,98441 32533,5/9/16 7:07
